Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,2048,2048,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,20.973742,414.047784,12.424736,
MMA CUDA,53.057736,0.024664,50.766428,False,0.000000,0.000000,
MMA CUDA Shared,7.682937,0.021122,36.594653,False,0.749222,0.008453,
MMA Tensor,41.802535,0.017638,14.423198,False,0.021504,0.016412,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,6.403263,0.007422,26.616276,6.348836,0.008413,16.973866,38.927261,0.006545,6.248895,
-1.000000,-1.000000,-1.000000,6.367400,0.007176,25.762108,6.394093,0.008200,16.975475,39.015369,0.010972,6.220199,
-1.000000,-1.000000,-1.000000,6.443117,0.009297,25.820988,6.288311,0.008536,16.990700,38.945213,0.008826,6.221241,
-1.000000,-1.000000,-1.000000,6.399659,0.007002,26.619761,6.540714,0.008813,16.994680,39.018085,0.031181,6.209978,
-1.000000,-1.000000,-1.000000,6.353305,0.008615,25.758167,6.379780,0.008122,16.987391,39.070286,0.010530,6.221401,
-1.000000,-1.000000,-1.000000,6.374628,0.008653,25.828072,6.379884,0.007454,16.977558,39.027061,0.007643,7.372601,
-1.000000,-1.000000,-1.000000,6.382906,0.007185,26.559029,6.328204,0.005977,16.978207,39.090630,0.012585,6.219109,
-1.000000,-1.000000,-1.000000,6.341743,0.008312,25.761461,6.448107,0.006871,18.027269,39.065018,0.007579,6.221496,
-1.000000,-1.000000,-1.000000,6.368777,0.009075,25.829828,6.425108,0.011840,16.982437,39.077763,0.009311,6.201722,
-1.000000,-1.000000,-1.000000,6.383093,0.008386,26.610718,6.321783,0.006533,16.992765,39.045193,0.008052,7.794473,
-1.000000,-1.000000,-1.000000,6.343427,0.008145,25.812862,6.354930,0.007690,16.983959,39.081867,0.013855,7.800389,
-1.000000,-1.000000,-1.000000,6.368399,0.009177,25.862677,6.411050,0.006433,17.511297,39.094666,0.009435,7.662909,
-1.000000,-1.000000,-1.000000,6.463256,0.006898,26.522726,6.392817,0.007767,16.962833,39.061676,0.012679,7.687482,
-1.000000,-1.000000,-1.000000,6.320016,0.007697,25.915508,6.869670,0.009931,16.970097,39.053925,0.008245,8.023118,
-1.000000,-1.000000,-1.000000,6.386251,0.008010,25.583317,6.372338,0.008177,16.984941,39.092236,0.010249,8.013492,
-1.000000,-1.000000,-1.000000,6.412637,0.006639,26.668535,6.317830,0.007696,17.649197,38.958111,0.006828,7.876745,
-1.000000,-1.000000,-1.000000,6.428544,0.008654,25.570702,6.410510,0.010070,16.970797,39.122906,0.008745,7.853599,
-1.000000,-1.000000,-1.000000,6.444166,0.011269,25.569635,6.399228,0.007425,16.952433,39.016750,0.009485,8.187976,
