32MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,41.617561,8.432832,1.671351,9.053407,40.022846,1.663256,9.693355,26.703199,1.669643,43.477867,7.821824,1.676645,7.992896,26.610912,1.677579,43.739349,24.073856,1.674842,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.988796,8.400800,1.663398,6.655053,39.985119,1.673053,6.520842,26.666143,1.681443,39.686161,7.792384,1.673061,6.537749,26.580992,1.657754,39.098015,24.035423,1.660146,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.964218,8.123264,1.666015,6.810711,33.639168,1.709179,6.546088,26.668800,1.666672,39.407448,7.783552,1.667697,6.545989,26.264544,1.690894,39.127995,24.034847,1.686365,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.092621,8.126592,1.654207,6.398321,33.660065,1.656601,6.622484,21.990240,1.690164,39.091564,7.779744,1.673679,6.443332,22.066463,1.693032,39.024364,22.578112,1.699499,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.842545,8.397984,1.679094,6.409019,33.281311,1.661370,6.359143,17.932896,1.693563,39.179634,7.782560,1.656441,6.394973,22.072384,1.681750,38.995407,20.823040,1.675992,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.990261,8.127392,1.664659,6.366919,33.131264,1.673688,6.321799,17.938496,1.684215,39.200581,7.780800,1.675065,6.484787,22.064640,1.660607,39.151623,20.121569,1.668511,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.877872,8.395808,1.684301,6.445854,30.699936,1.658076,6.288773,17.931583,1.670071,39.037674,7.785760,1.653003,6.409058,21.253344,1.679609,39.062817,20.115776,1.671405,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.933529,8.127744,1.667274,6.285528,23.968321,1.672513,6.285987,17.598400,1.718561,39.128471,7.786272,1.676504,6.415662,21.248320,1.672493,39.150692,17.661600,1.660850,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.945545,8.130624,1.662715,6.231738,23.164480,1.662929,6.305638,17.561825,1.675964,39.216312,7.778240,1.656233,6.385993,21.243839,1.662490,39.149002,17.404415,1.661283,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.977394,8.126624,1.676173,6.323268,24.650944,1.660733,6.341435,17.565952,1.698834,39.282127,7.780352,1.657913,6.456954,16.140415,1.692540,39.342525,17.274879,1.680732,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.955524,8.399200,1.661970,6.303779,23.976896,1.661307,6.300729,17.567648,1.672318,38.946091,7.778592,1.662459,6.259089,14.922816,1.689256,39.171928,17.275232,1.679508,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.723232,8.127488,1.657246,6.247254,23.255072,1.658323,6.246501,15.123904,1.685014,39.013691,7.782784,1.668481,6.203511,14.870496,1.681818,39.109386,17.272928,1.683217,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.520264,8.403008,1.671573,6.272903,24.729631,1.659096,6.279772,15.112608,1.693215,39.428688,7.785280,1.674895,6.207764,14.866688,1.684285,39.143448,17.273888,1.655641,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.815437,8.124192,1.670399,6.297091,23.814688,1.652825,6.235816,15.114528,1.692971,39.238747,7.782304,1.662260,6.210666,14.871392,1.680805,39.063625,17.132929,1.670121,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.891796,8.124608,1.665201,6.218523,23.488800,1.655309,6.212655,15.123552,1.690629,39.070133,7.777248,1.666720,6.239734,14.841664,1.681742,39.068211,16.962015,1.689102,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.909630,8.125216,1.671025,6.270296,24.785440,1.649227,6.216570,15.087296,1.689325,39.011909,7.783200,1.696437,6.218642,14.797568,1.683399,39.315342,16.654625,1.662347,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.876888,8.398720,1.670385,6.274537,23.632353,1.670621,6.253670,15.084704,1.674574,39.003193,7.780000,1.668430,6.233274,14.800928,1.673327,39.012760,16.655264,1.669182,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.786217,8.397728,1.669201,6.297537,23.714111,1.663620,6.280992,15.087104,1.682570,38.950207,7.780064,1.668499,6.278358,14.798176,1.697697,39.054996,16.357056,1.687521,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.060425,8.396992,1.661690,6.259038,24.605152,1.662279,6.238833,15.076704,1.681646,39.063717,7.781440,1.655264,6.230122,14.796704,1.667370,39.051628,16.361183,1.661366,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.014587,8.127040,1.671073,6.217754,23.305952,1.664104,6.245368,15.084736,1.673885,39.108143,7.781760,1.663786,6.204021,14.795680,1.669482,39.239651,16.051136,1.676810,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.875122,8.399872,1.668855,6.235760,24.312576,1.666295,6.251306,15.080896,1.665867,39.009060,7.777568,1.657723,6.210479,14.797248,1.691835,39.147511,16.057600,1.665031,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.933155,8.129792,1.662896,6.206203,24.252289,1.664347,6.251710,15.086816,1.666349,38.968166,7.780512,1.669265,6.257929,14.797120,1.664460,38.891258,16.055967,1.679007,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.773312,8.126080,1.685135,6.245758,23.216608,1.664404,6.250707,15.082880,1.670608,39.025581,7.779552,1.666428,6.258199,14.794496,1.664436,39.264435,16.059649,1.663002,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.798805,8.125664,1.658764,6.266986,24.627775,1.651770,6.221770,15.082720,1.672694,38.972366,7.779584,1.665182,6.204462,14.796768,1.667929,39.138424,16.056320,1.667151,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.817593,8.124256,1.680098,6.212696,23.978048,1.660392,6.257277,15.095808,1.671858,39.078079,7.780576,1.680366,6.229740,14.797248,1.674569,39.110088,15.161376,1.685772,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.845112,8.127264,1.669567,6.202872,23.402016,1.653543,6.258219,15.080160,1.670760,38.898346,7.781152,1.668572,6.210502,14.798592,1.658253,39.339104,15.165920,1.668377,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.749039,8.125408,1.673152,6.211098,24.960896,1.830985,6.326240,15.077088,1.668815,39.035763,7.781440,1.665059,6.176910,14.797792,1.678778,39.121021,14.932896,1.677167,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.898354,8.127040,1.662270,6.465755,23.603584,1.662583,6.225495,15.079392,1.670959,39.015690,7.779424,1.662279,6.226244,14.797696,1.663092,38.998650,14.938080,1.665275,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.731300,8.125824,1.682993,6.281582,23.421408,1.664115,6.221241,15.087040,1.675174,39.043938,7.781728,1.665261,6.239548,14.804448,1.657168,39.025173,14.930528,1.664393,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.843380,8.123808,1.665686,6.292718,24.693695,1.671563,6.209729,15.076032,1.690845,38.984245,7.781024,1.665939,6.211314,14.792320,1.672838,39.270679,14.929312,1.681025,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.211880,8.401120,1.668546,6.332764,23.445024,1.692013,6.244990,15.079360,1.684294,38.952450,7.783840,1.662625,6.234560,14.798400,1.662499,39.038330,14.935360,1.683608,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.869823,8.397696,1.660819,6.311924,23.893473,1.664434,6.215112,15.091872,1.686268,38.991550,7.786784,1.670171,6.180931,14.795680,1.670980,38.879128,14.636864,1.678533,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.826672,8.397664,1.665212,6.240490,24.590368,1.684284,6.222577,15.083264,1.692497,38.861767,7.782976,1.654429,6.217448,14.796768,1.664807,39.054379,14.629248,1.692846,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.944695,8.398144,1.674791,6.275217,23.292704,1.660761,6.243524,15.080960,1.680826,38.893902,7.782368,1.662031,6.252141,14.797920,1.661382,39.126396,14.574528,1.665290,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.061039,8.127744,1.661046,6.266874,24.289248,1.660396,6.240670,15.082784,1.687849,38.868168,7.782144,1.656421,6.194246,14.797344,1.661464,38.965374,14.582240,1.676996,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.888416,8.398304,1.672769,6.241232,24.318304,1.666415,6.282760,15.081568,1.679569,38.908703,7.783648,1.658457,6.284585,14.794112,1.663190,39.095490,14.581792,1.667018,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.112858,8.126720,1.666952,6.221401,23.331137,1.677494,6.270234,15.080736,1.672816,38.930119,7.778112,1.665743,6.182858,14.795424,1.675730,38.995728,14.579552,1.668047,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.911839,8.399648,1.680202,6.237657,23.236959,1.663513,6.179426,15.083712,1.671672,38.932419,7.781184,1.666746,6.196892,14.795104,1.673368,38.950230,14.580160,1.664645,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.794930,8.399008,1.656347,6.279045,23.297695,1.654733,6.220982,15.078112,1.674863,39.007427,7.780704,1.666635,6.247581,14.800224,1.667107,39.076767,14.582336,1.664908,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.029682,8.401696,1.667317,6.377090,23.884256,1.656172,6.218734,15.079072,1.671549,38.930073,7.783296,1.684590,6.211033,14.798688,1.670558,39.085342,14.583360,1.656879,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.011932,8.124704,1.679304,6.265306,22.989857,1.665069,6.204918,15.088992,1.679780,39.069889,7.780960,1.669983,6.185978,14.799168,1.669126,39.101223,14.580352,1.674905,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.942516,8.126464,1.664745,6.269393,24.848801,1.674197,6.266432,15.089632,1.673807,39.032532,7.783840,1.680808,6.206587,14.795104,1.658521,39.166798,14.581888,1.694027,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.997807,8.399200,1.678762,6.247151,24.028992,1.661561,6.219747,15.087552,1.674752,38.981232,7.778912,1.665678,6.181978,14.793696,1.661855,38.932198,14.272896,1.666404,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.806271,8.398720,1.667982,6.256687,23.497601,1.652566,6.209760,15.074592,1.673398,39.032574,7.783648,1.676545,6.203970,14.798784,1.679854,39.167900,14.242208,1.663162,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.961353,8.127872,1.669901,6.461915,24.808289,1.691114,6.222762,15.082784,1.666147,39.095589,7.782752,1.660688,6.230505,14.794592,1.686022,38.993488,14.192416,1.677219,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.831059,8.398880,1.679859,6.266323,23.820032,1.657164,6.188098,15.086240,1.671190,39.076450,7.781248,1.687219,6.195649,14.798592,1.674914,38.959728,14.181888,1.669204,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.760166,8.398112,1.659944,6.239062,23.678432,1.664354,6.185683,15.081760,1.680906,38.945370,7.781696,1.665220,6.322102,14.796800,1.679128,39.082298,14.400256,1.665846,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.896011,8.127488,1.681007,6.255623,24.851839,1.660268,6.192633,15.076736,1.670044,39.087769,7.782400,1.667754,6.206140,14.797248,1.671175,39.081856,14.187840,1.669894,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.806377,8.399968,1.664211,6.226367,23.584703,1.675306,6.193235,15.083392,1.666910,39.115784,7.785408,1.665967,6.201894,14.798144,1.662824,38.957901,14.190560,1.670271,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.836647,8.399744,1.679972,6.249926,24.166880,1.654809,6.194735,15.079616,1.670073,39.070778,7.782176,1.675117,6.204051,14.799488,1.669217,39.012119,14.063104,1.668712,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.793427,8.127392,1.661908,6.234117,24.502304,1.665174,6.261001,15.076576,1.699831,39.001186,7.780416,1.693299,6.206294,14.800832,1.656590,39.003803,14.048256,1.653781,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.919216,8.397824,1.676403,6.184619,23.319073,1.696596,6.243579,15.084480,1.704180,39.109127,7.783744,1.882175,6.193596,14.799456,1.671121,38.901131,13.900224,1.679524,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.950256,8.125536,1.669910,6.303636,24.473024,1.653049,6.210773,15.086432,1.680378,39.069218,7.783616,1.660585,6.269109,14.801216,1.689888,38.984566,13.901728,1.677294,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.902756,8.396960,1.672597,6.230274,24.199553,1.656811,6.239046,15.081472,1.671960,39.081886,7.781696,1.660829,6.234266,14.797632,1.672251,38.988640,13.896992,1.678892,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.760361,8.396384,1.665234,6.218432,23.359808,1.654954,6.223043,15.091680,1.676923,38.957912,7.781152,1.666528,6.242240,14.795680,1.666689,38.975933,13.899936,1.666213,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.946533,8.400160,1.918891,6.231602,24.789728,1.662564,6.221293,15.088544,1.670862,39.071278,7.783584,1.667969,6.206958,14.795008,1.671882,39.126228,13.907744,1.662677,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.458595,8.128224,1.798195,6.203297,24.100800,1.653945,6.351112,15.082688,1.671938,39.153267,7.783904,1.682149,6.247775,14.798944,1.660943,39.125397,13.895072,1.670383,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,40.518494,8.128736,1.696357,6.233405,23.446592,1.655574,6.306910,15.084576,1.680024,39.033337,7.782688,1.660537,6.242651,14.795232,1.672402,39.119633,13.885632,1.666247,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.007160,8.126400,1.663109,6.207972,24.779903,1.656484,6.283744,15.087328,1.668784,39.134766,7.781184,1.661661,6.200477,14.798112,1.664374,38.999630,13.897568,1.673685,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.081612,8.421792,1.663540,6.310091,23.834175,1.655998,6.237409,15.078016,1.676207,39.079235,7.777984,1.660998,6.180673,14.797920,1.664149,39.129433,13.894752,1.689391,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.959908,8.125344,1.664546,6.260856,23.621729,1.672359,6.261177,15.090912,1.670795,39.072754,7.782144,1.678181,6.227606,14.802784,1.665960,38.929825,13.908672,1.702628,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.923439,8.402240,1.664436,6.185374,24.903839,1.664859,6.200979,15.091456,1.672329,38.970703,7.779872,1.653868,6.198116,14.797856,1.661223,38.896931,13.895264,1.673741,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.043316,8.422880,1.678380,6.249688,23.850464,1.669934,6.239223,15.088032,1.679072,38.980309,7.780448,1.663584,6.255502,14.794496,1.667525,39.114487,13.897792,1.665406,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.822186,8.131168,1.657750,6.247841,23.879168,1.656943,6.208249,15.075744,1.670329,39.027264,7.781472,1.660355,6.204342,14.794144,1.658138,39.045547,13.901120,1.657953,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.733227,8.131232,1.683303,6.250852,24.911552,1.664157,6.202261,15.093440,1.674240,39.232677,7.779392,1.685526,6.206953,14.793344,1.662406,39.075897,13.910944,1.670012,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.021633,8.397632,1.662556,6.215900,23.470592,1.654538,6.218210,15.088576,1.672809,38.977386,7.784768,1.662478,6.186138,14.799488,1.658884,42.714375,13.902272,1.672426,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.833809,8.133632,1.665796,6.241428,24.188768,1.656575,6.265147,15.095904,1.672463,39.011364,7.781920,1.678191,7.004542,14.802464,1.678340,38.992577,13.899200,1.700493,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.859619,8.123200,1.672234,6.200046,24.600639,1.665622,6.256787,15.088192,1.694070,39.199001,7.782208,1.661536,6.327440,14.796224,1.710730,38.991020,13.889312,1.689326,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.803703,8.400384,1.664536,6.260310,23.508863,1.651720,6.223971,15.080480,1.697807,39.076550,7.780960,1.672850,6.260474,14.800768,1.680577,39.183220,13.891616,1.680198,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.823967,8.125504,1.661392,6.267675,24.669376,1.662895,6.194644,15.092128,1.688769,39.120914,7.782848,1.665963,6.266293,14.793920,1.669388,38.984703,13.893056,1.662955,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.852715,8.398240,1.668983,6.202990,24.228096,1.663680,6.231286,15.083584,1.724705,38.961269,7.780480,1.683807,6.208149,14.801280,1.674259,39.052788,13.887520,1.682882,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.979202,8.125120,1.669772,6.233780,23.367201,1.665737,6.234786,15.086016,1.688010,39.221645,7.785728,1.662515,6.240356,14.801760,1.667156,39.004189,13.890048,1.672832,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.966324,8.125184,1.664656,6.383109,24.781601,1.681394,6.195347,15.093536,1.680016,39.065895,7.787936,1.667162,6.223742,14.802912,1.661683,39.156223,13.897792,1.674229,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.859879,8.131616,1.681413,6.203209,24.108192,1.675722,6.236539,15.078464,1.682399,39.064602,7.785344,1.662894,6.187584,14.803168,1.672827,39.025394,13.892256,1.663143,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.802483,8.395328,1.664315,6.224391,23.446495,1.664063,6.249152,15.084992,1.686823,38.948208,7.781856,1.684607,6.204821,14.805408,1.672364,39.053516,13.888992,1.670299,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.945213,8.399136,1.678661,6.278218,24.841921,1.677072,6.259296,15.085056,1.673780,39.064243,7.781856,1.658759,6.212883,14.801600,1.672158,39.064518,13.888544,1.675265,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.904984,8.400576,1.661109,6.203487,24.055519,1.673353,6.228000,15.093952,1.683593,39.196835,7.783808,1.697828,6.198469,14.803264,1.736827,39.031307,13.893024,1.682735,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.936020,8.400096,1.675070,6.201427,23.584448,1.661653,6.243160,15.089184,1.671229,39.021866,7.781760,1.659505,6.268509,14.800992,1.663184,39.069378,13.881696,1.668425,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.747406,8.125664,1.665904,6.229920,24.864479,1.661968,6.205298,15.086432,1.671294,39.007542,7.784544,1.671537,6.200196,14.800320,1.671590,39.156818,13.897472,1.664693,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.844196,8.399008,1.662378,6.182400,24.050943,1.659261,6.252145,15.076064,1.668295,39.083515,7.782400,1.666731,6.193939,14.798688,1.657623,38.962822,13.893952,1.662734,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.002621,8.398368,1.684702,6.180296,23.655552,1.659093,6.166616,15.086528,1.670899,38.987007,7.783776,1.675919,6.201746,14.796608,1.663779,38.896584,13.905344,1.657741,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.911850,8.130816,1.670942,6.266956,24.819424,1.662052,6.181254,15.087520,1.670035,38.964436,7.785056,1.663103,6.193242,14.799648,1.655624,38.932404,13.905152,1.673134,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.896912,8.124800,1.674361,6.244184,23.652512,1.686441,6.304764,15.084896,1.674479,39.043537,7.786688,1.656908,6.204104,14.800256,1.665989,38.914581,13.893536,1.688610,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,42.410336,8.130208,1.659404,6.229154,23.879681,1.652128,6.207468,15.086144,1.668366,39.167961,7.778080,1.658744,6.195007,14.802528,1.665892,38.975288,13.896960,1.681567,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.823959,8.397248,1.674778,6.276211,24.824160,1.664618,6.197973,15.094880,1.678711,39.027534,8.462112,1.718485,6.198252,14.800640,1.666869,38.897095,13.900864,1.667818,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.962021,8.399872,1.664195,6.218718,23.504801,1.676557,6.206292,15.085728,1.678032,39.060848,7.785152,1.663595,6.205659,14.800128,1.659291,39.156487,13.891328,1.666021,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.033989,8.124704,1.674472,6.220609,24.200800,1.654503,6.188709,15.082784,1.671370,38.954723,7.783232,1.677922,6.226029,14.801952,1.663285,39.003792,13.891712,1.659902,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.898033,8.397600,1.660453,6.223168,24.492704,1.663851,6.229489,15.082048,1.683236,38.973427,7.780224,1.664622,6.200296,14.800128,1.668682,38.996613,13.909696,1.659361,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.984272,8.126944,1.665842,6.229429,23.508257,1.666563,6.178362,15.077728,1.672920,38.966522,7.782048,1.673468,6.247873,14.800640,1.660309,38.969467,13.904128,1.670068,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.842457,8.396864,1.657529,6.372116,24.674496,1.659394,6.184614,15.086848,1.683955,39.047268,7.784832,1.720962,6.235333,14.800640,1.663208,39.009731,13.901760,1.673002,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.945702,8.128640,1.660507,6.274862,24.260351,1.689436,6.218365,15.080736,1.681992,39.156055,7.780640,1.673536,6.199534,14.806976,1.653840,39.051594,13.897056,1.661493,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.819695,8.127200,1.660301,6.475892,23.426369,1.685760,6.210808,15.083104,1.689371,39.091492,7.780864,1.665247,6.221997,14.801280,1.665313,38.944355,13.909792,1.654148,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.889404,8.127520,1.669649,6.356948,24.691423,1.658342,6.255003,15.079040,1.687874,39.120399,7.777440,1.672350,6.194019,14.803520,1.675064,38.910332,13.901152,1.666101,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.899185,8.127776,1.675233,6.346571,24.093632,1.654909,6.234447,15.087264,1.684249,39.676933,7.785696,1.664974,6.200513,14.805312,1.692823,39.045258,13.901728,1.662767,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.883842,8.400320,1.656664,6.309129,23.418049,1.676537,6.221724,15.088736,1.687731,39.152313,7.783008,1.685554,6.205250,14.801504,1.692304,39.009201,13.902912,1.664585,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.786255,8.399872,1.683201,6.292260,24.828447,1.653718,6.276352,15.094848,1.670368,38.989338,7.782496,1.665448,6.201521,14.799776,1.677646,38.923523,13.897632,1.656778,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,39.015881,8.127040,1.676349,6.323815,24.042080,1.652721,6.239148,15.079712,1.686264,39.157284,7.777792,1.672396,6.241045,14.801248,1.679371,38.992336,13.898656,1.700579,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.798733,8.127264,1.686230,6.281965,23.629791,1.661733,6.282463,15.085792,1.675043,39.186440,7.780448,1.667037,6.206658,14.804224,1.683186,38.962879,13.908160,1.661466,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.874622,8.126144,1.659260,6.329591,24.878241,1.659811,6.226907,15.085248,1.675500,39.000797,7.782656,1.673466,6.235101,14.803904,1.664743,38.900581,13.898816,1.656991,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,38.844700,8.398784,1.682899,6.283606,24.045183,1.650238,6.231209,15.084128,1.678973,39.050343,7.780864,1.663814,6.202766,14.805056,1.674749,39.019234,13.902944,1.662548,-1.000000,-1.000000,-1.000000,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,170.227585,35.592735,6.505782,27.564552,252.016159,6.503640,27.579838,213.192001,6.444138,179.320404,64.284286,6.444572,27.956997,203.917191,6.463364,173.899918,192.007324,6.448720,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.212494,35.235104,6.477751,23.780535,200.734787,6.507617,23.853554,124.661186,6.457116,168.265945,55.585472,6.461159,23.852634,134.619202,6.475104,168.811188,118.072418,6.476054,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.138504,35.505344,6.490629,23.791203,199.022110,6.492018,23.831497,124.914108,6.460392,168.304337,54.707489,6.441030,23.844221,121.825378,6.455541,168.332703,117.333282,6.448146,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,168.177261,35.225922,6.454528,23.827309,199.906143,6.460954,23.805908,124.821503,6.413302,168.312943,54.707008,6.451504,23.776882,122.295074,6.474122,168.453461,118.138435,6.444050,-1.000000,-1.000000,-1.000000,
