MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.048851,0.701239,0.015771,0.125032,0.002657,0.157613,0.122871,0.001666,0.152838,0.622285,0.001700,0.087857,0.650147,0.002457,0.168145,
0.048710,0.699038,0.015746,0.125314,0.002713,0.472710,0.122982,0.001601,0.152914,0.618211,0.001657,0.087525,0.632267,0.001868,0.088568,
0.048868,0.698515,0.015593,0.127994,0.005008,0.248736,0.122872,0.001625,0.152849,0.630212,0.001682,0.087647,0.616463,0.001705,0.087703,
0.048831,0.697934,0.015656,0.135752,0.005215,0.162090,0.122478,0.001774,0.364592,0.634720,0.001838,0.095087,0.620233,0.001688,0.091416,
0.048780,0.716012,0.015838,0.138344,0.004580,0.277191,0.123032,0.001610,0.409525,0.655979,0.001630,0.211541,0.655041,0.002182,0.434204,
0.048802,0.768372,0.015765,0.137126,0.004163,0.232177,0.124299,0.003001,0.288414,0.660568,0.002946,0.268692,0.622384,0.002253,0.082335,
0.048833,0.699176,0.015707,0.136185,0.004105,0.232701,0.137299,0.002753,0.248645,0.625410,0.002231,0.088653,0.645853,0.002066,0.080987,
0.048788,0.699013,0.015667,0.136991,0.003819,0.234313,0.121192,0.002257,0.265794,0.616612,0.001691,0.086677,0.617271,0.001778,0.080223,
0.048874,0.850403,0.015669,0.138975,0.004060,0.236102,0.121925,0.001680,0.154045,0.676133,0.002523,0.088775,0.616665,0.001762,0.079704,
0.049694,0.883782,0.015799,0.135354,0.003862,0.242679,0.122080,0.001587,0.152895,0.640012,0.002138,0.167567,0.614929,0.001704,0.080838,
0.048847,0.702261,0.015793,0.133286,0.004926,0.236164,0.122969,0.001579,0.152434,0.627162,0.001721,0.087393,0.632479,0.001690,0.080202,
0.048793,0.698766,0.015668,0.138116,0.004254,0.314408,0.128405,0.001678,0.151975,0.616932,0.001570,0.089191,0.629393,0.001644,0.079872,
0.048723,1.263215,0.012862,0.141727,0.004011,0.272539,0.122955,0.001645,0.159871,0.622792,0.001590,0.088217,0.643583,0.002094,0.080484,
0.048607,0.740876,0.015636,0.130195,0.002421,0.502613,0.135189,0.001613,0.162597,0.637248,0.001995,0.087696,0.624144,0.001738,0.080560,
0.048864,0.735431,0.015920,0.122671,0.002053,0.153903,0.137842,0.001635,0.175459,0.617963,0.001607,0.088011,0.622100,0.001698,0.080499,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.051369,1.024008,0.016559,0.244056,0.008298,0.244718,0.179841,0.003461,0.155393,0.745615,0.003579,0.173748,0.704919,0.004271,0.082753,
0.049945,0.743445,0.015761,0.191590,0.004282,0.163938,0.179207,0.003166,0.155492,0.701477,0.003344,0.089009,0.670107,0.003160,0.081800,
0.049785,0.737008,0.015765,0.186282,0.004096,0.162008,0.179479,0.003146,0.156059,0.678796,0.003237,0.089902,0.702660,0.003431,0.081135,
0.049404,0.736340,0.015515,0.186559,0.003926,0.160537,0.178532,0.003198,0.154491,0.741769,0.004022,0.267395,0.660883,0.003194,0.080591,
0.049632,0.737324,0.015781,0.184307,0.004155,0.157213,0.178970,0.003202,0.162032,0.687778,0.003332,0.090321,0.682006,0.003131,0.081977,
0.050042,0.915007,0.014004,0.184682,0.004026,0.159720,0.192111,0.003913,0.155083,0.697165,0.003355,0.088964,0.680409,0.002984,0.081063,
0.049929,3.418575,0.019825,0.184336,0.003834,0.157902,0.179903,0.003059,0.155496,0.678287,0.003169,0.089723,0.658565,0.003441,0.081314,
0.059183,0.995869,0.019432,0.184287,0.003883,0.159382,0.182137,0.003425,0.332988,0.685578,0.003085,0.088285,0.797837,0.004726,0.440114,
0.061926,0.793060,0.015840,0.184261,0.003813,0.158597,0.184193,0.003205,0.315464,0.666337,0.003014,0.087795,0.700490,0.003547,0.168807,
0.049621,0.738597,0.015509,0.184217,0.003863,0.160131,0.183375,0.003083,0.239679,0.669341,0.003050,0.089331,0.692707,0.003102,0.164411,
0.049316,0.735817,0.015798,0.183597,0.003858,0.158141,0.190289,0.003119,0.268472,0.665190,0.003142,0.087717,0.675928,0.003137,0.081765,
0.050854,0.739453,0.015689,0.184252,0.004072,0.158600,0.180802,0.003326,0.236827,0.667513,0.003037,0.087716,0.883418,0.004865,0.084778,
0.049707,0.739362,0.015761,0.184009,0.003993,0.157635,0.179348,0.003068,0.160028,0.677936,0.003065,0.100394,0.711351,0.003322,0.163313,
0.049717,0.735333,0.015675,0.187791,0.003949,0.158463,0.179866,0.003269,0.156516,0.683596,0.003057,0.088879,0.689338,0.003078,0.082669,
0.049684,0.734832,0.015537,0.184990,0.003918,0.157833,0.193450,0.004113,0.158554,0.671981,0.003001,0.088795,0.683333,0.003068,0.080543,
0.050768,0.736487,0.015585,0.185648,0.003949,0.159225,0.191706,0.004878,0.155673,0.666916,0.003182,0.089031,0.687134,0.003091,0.080304,
0.050303,0.735169,0.015652,0.182244,0.004213,0.157502,0.188510,0.003810,0.231395,0.660453,0.002937,0.087382,0.696556,0.003206,0.081136,
0.049650,0.739435,0.015689,0.200392,0.004931,0.167147,0.179467,0.003251,0.158300,0.679854,0.003012,0.087575,0.670575,0.003446,0.081359,
0.049662,0.737191,0.015642,0.223476,0.005375,0.165512,0.178296,0.003114,0.155750,0.685260,0.003009,0.087827,0.658371,0.003095,0.080636,
0.049956,0.735493,0.015746,0.205688,0.005321,0.165988,0.179939,0.003118,0.154552,0.665006,0.003046,0.168623,0.679613,0.003089,0.080567,
0.049273,0.735344,0.015768,0.194705,0.004745,0.158002,0.179092,0.003158,0.155578,0.710388,0.003017,0.361517,0.679288,0.003071,0.087398,
0.050002,0.761905,0.015557,0.187711,0.004100,0.160254,0.180130,0.003165,0.154924,0.708306,0.003068,0.198904,0.716855,0.003129,0.081141,
0.049654,1.013966,0.015685,0.192031,0.003871,0.159281,0.179312,0.003124,0.156044,0.712417,0.003794,0.170299,0.666329,0.002996,0.081022,
0.050184,0.733643,0.015730,0.433278,0.005393,0.256924,0.180559,0.003310,0.154901,0.832775,0.003953,0.170730,0.674280,0.003135,0.080354,
0.049820,0.758063,0.015951,0.189570,0.004052,0.296339,0.179760,0.003126,0.156483,0.691527,0.003380,0.090382,0.677239,0.003043,0.088544,
0.049761,1.055177,0.014168,0.201588,0.004132,0.267333,0.178796,0.003107,0.154453,0.674029,0.003119,0.088335,0.676591,0.003146,0.081439,
0.049819,0.744453,0.015527,0.183870,0.003915,0.158780,0.179808,0.003016,0.155663,0.673429,0.003070,0.090350,0.689619,0.003071,0.080736,
0.049381,0.733595,0.015721,0.184654,0.003805,0.156359,0.179318,0.003123,0.155039,0.679063,0.003047,0.088581,0.839170,0.005590,0.215247,
0.049372,0.733542,0.015654,0.179332,0.004081,0.154028,0.179920,0.003043,0.156449,0.675113,0.003088,0.088850,0.756615,0.003952,0.170773,
0.050144,0.736155,0.015716,0.179614,0.003134,0.160262,0.178668,0.003154,0.154667,0.696710,0.002909,0.089647,0.688683,0.003472,0.082405,
0.049952,0.735733,0.015617,0.242694,0.007144,0.235874,0.179403,0.003051,0.156037,0.663457,0.002968,0.087661,0.717917,0.003686,0.082827,
0.049832,0.736705,0.015710,0.211904,0.005943,0.235493,0.178829,0.003109,0.159747,0.665606,0.002943,0.088991,0.668116,0.003187,0.082027,
0.049925,0.732300,0.015702,0.300677,0.004303,0.236441,0.179776,0.003136,0.156200,0.667861,0.002978,0.088617,0.691044,0.003714,0.080671,
0.049638,0.734632,0.015638,0.178885,0.003521,0.156599,0.178799,0.003270,0.154230,0.676898,0.003062,0.088251,0.697825,0.004167,0.083658,
0.049617,0.735743,0.015669,0.177933,0.003267,0.155802,0.179598,0.003110,0.155634,0.698615,0.003012,0.087892,0.665358,0.003352,0.082944,
0.049863,0.735467,0.015455,0.179046,0.003137,0.156136,0.179328,0.003057,0.153654,0.666109,0.002930,0.088487,0.705338,0.003805,0.175032,
0.049670,0.742219,0.015674,0.178454,0.003055,0.157054,0.180048,0.003050,0.156037,0.657911,0.002982,0.087544,0.726680,0.004341,0.171129,
0.049662,0.734691,0.015700,0.179412,0.003181,0.156661,0.179547,0.003082,0.154128,0.662917,0.002930,0.088689,0.705222,0.003270,0.162254,
0.049712,0.734059,0.015694,0.178089,0.003174,0.156234,0.178600,0.003092,0.156239,0.687014,0.003047,0.319461,0.692135,0.003290,0.083989,
0.049406,0.735569,0.015560,0.178843,0.003120,0.156272,0.179580,0.003102,0.154272,0.686632,0.003068,0.276972,0.694791,0.003288,0.081351,
0.049333,0.734807,0.015546,0.180302,0.003125,0.155722,0.179730,0.003072,0.156685,0.675853,0.003003,0.175320,0.676422,0.003121,0.081161,
0.050021,0.759812,0.015762,0.178272,0.003159,0.157876,0.179389,0.003133,0.154291,0.679561,0.003074,0.088036,0.682938,0.003038,0.081223,
0.050172,0.993045,0.015866,0.178343,0.003196,0.155608,0.179753,0.003104,0.156163,0.702017,0.003581,0.090065,0.672686,0.003153,0.081530,
0.049587,0.732926,0.015759,0.183855,0.003207,0.157593,0.179928,0.003141,0.161425,0.948257,0.005992,0.193078,0.660507,0.003120,0.081409,
0.049360,0.736027,0.015720,0.179469,0.003155,0.156619,0.179464,0.003215,0.157279,0.718120,0.003564,0.094891,0.671896,0.003193,0.080746,
0.049777,1.044520,0.014467,0.179311,0.003195,0.157951,0.178962,0.014240,0.148670,0.697120,0.003805,0.090402,0.692937,0.003153,0.081568,
0.052076,0.740489,0.015534,0.182058,0.003198,0.156521,0.178713,0.003098,0.155743,0.703617,0.003271,0.089387,0.725347,0.003287,0.353027,
0.049791,0.733681,0.015756,0.179112,0.003147,0.155982,0.178587,0.003132,0.155624,0.702187,0.004105,0.089616,0.677230,0.003207,0.169363,
0.049231,0.736143,0.015737,0.179377,0.003206,0.156020,0.179204,0.003062,0.155849,0.691381,0.003114,0.089041,0.688879,0.004344,0.169963,
0.050261,0.733466,0.015646,0.180268,0.003179,0.156911,0.197764,0.003058,0.631950,0.679557,0.003013,0.088159,0.679500,0.003418,0.081442,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.949117,6.182480,0.055788,0.679395,0.015560,0.936401,0.564610,0.006910,0.847583,2.802328,0.008806,0.413670,2.648679,0.004942,0.333740,
0.258509,6.263861,0.050694,0.505113,0.004661,0.926926,0.470681,0.002295,0.860849,2.524561,0.005059,0.391419,2.519627,0.002589,0.343675,
0.252679,5.926287,0.049130,0.482024,0.003683,0.904406,0.448152,0.002808,0.851440,2.502009,0.003130,0.389381,2.486823,0.002987,0.328291,
0.247227,5.899617,0.046819,0.463420,0.003185,0.896970,0.447275,0.002529,0.849524,2.559891,0.005380,0.401831,2.633318,0.007098,0.332966,
0.236458,6.256204,0.042989,0.459100,0.004109,0.898858,0.477891,0.002849,0.851827,2.561168,0.004963,0.404038,2.546126,0.003956,0.331447,
0.243916,6.127671,0.045726,0.458657,0.003340,0.903054,0.451838,0.002415,0.852834,2.590819,0.007928,0.406633,2.693225,0.006687,0.335623,
0.243947,5.985963,0.048181,0.453707,0.003074,0.895727,0.446880,0.002090,0.850212,2.639895,0.005365,0.412193,2.703597,0.005753,0.352426,
0.240492,6.386326,0.048588,0.455151,0.003548,0.889374,0.452173,0.002601,1.026421,2.520981,0.002844,0.406516,2.608355,0.003455,0.371371,
0.282011,5.902862,0.045174,0.449902,0.002489,0.892090,0.474092,0.002851,0.945174,2.487867,0.002372,0.561532,2.530577,0.003029,0.331979,
0.270960,5.988223,0.052462,0.455557,0.002225,0.889005,0.466345,0.002087,0.883503,2.532420,0.003959,0.425684,2.522680,0.003354,0.658735,
0.256875,6.148606,0.047615,0.450478,0.002221,1.214644,0.526601,0.005291,0.854873,2.625153,0.007836,0.597719,2.598199,0.002669,0.359924,
0.266697,5.755808,0.045479,0.459443,0.002349,0.922649,0.521174,0.002734,0.874420,2.567013,0.004606,0.390412,2.650887,0.005450,0.361502,
0.259359,11.247340,0.058483,0.450054,0.002180,0.908477,0.488599,0.002163,0.865361,2.515046,0.002438,0.398919,2.544593,0.002565,0.335529,
0.334220,7.856198,0.050841,0.507631,0.003426,0.915304,0.489412,0.002357,0.859901,2.494603,0.002306,0.397589,2.532948,0.002626,0.333738,
0.323747,8.581609,0.055445,0.460825,0.002225,0.900090,0.453337,0.002063,0.850496,2.533927,0.002903,0.414762,2.501177,0.002754,0.330998,
0.331592,5.934781,0.045527,0.455967,0.003299,0.889740,0.454372,0.001989,0.868993,2.535483,0.002317,0.394276,2.519911,0.002512,0.381462,
0.273596,6.371602,0.050609,0.456371,0.002777,0.887862,0.483217,0.002448,0.851886,2.513603,0.002204,0.394579,2.557589,0.003218,0.365627,
0.289146,5.730906,0.045574,0.457564,0.003149,0.893039,0.453910,0.002505,0.848764,2.501741,0.002343,0.386116,2.563792,0.003149,0.359908,
0.274320,5.919916,0.053413,0.455341,0.002714,0.889474,0.452902,0.001986,0.850886,2.511149,0.002343,0.387495,2.519742,0.003089,0.333409,
0.265943,7.402817,0.050160,0.455131,0.002669,0.887809,0.468072,0.002091,0.835360,2.492439,0.002153,0.655304,2.519032,0.002677,0.331342,
0.301981,5.861195,0.045942,0.455402,0.002355,0.890956,0.453328,0.002504,0.845281,2.538373,0.002602,0.392551,2.565334,0.002014,0.332954,
0.278609,6.250445,0.048772,0.454534,0.002325,0.897787,0.469258,0.001922,0.848768,2.472103,0.002138,0.385953,2.556416,0.002194,0.352506,
0.282262,5.815235,0.045437,0.456303,0.003591,1.339060,0.469117,0.002155,0.831880,2.489448,0.002103,0.384797,2.569663,0.003110,0.353192,
0.274045,5.919125,0.052579,0.514372,0.002186,0.910997,0.500847,0.003869,0.828821,2.482201,0.002131,0.385100,2.561927,0.002847,0.657115,
0.262641,10.447118,0.060933,0.458448,0.001939,0.910955,0.482807,0.003746,0.839966,2.496125,0.002072,0.385995,2.577614,0.003075,0.350898,
0.326118,6.234614,0.046042,0.496241,0.003511,1.213974,0.519831,0.004903,0.840925,2.498976,0.002362,0.384649,2.573626,0.002157,0.344341,
0.292746,7.639757,0.057315,0.488229,0.004566,0.890130,0.498739,0.002221,0.846099,2.502836,0.002437,0.384926,2.533356,0.002012,0.561420,
0.320598,6.024269,0.044554,0.460909,0.002309,0.888089,0.457539,0.002164,0.838759,2.474964,0.002636,0.392988,2.546777,0.002292,0.366485,
0.297024,8.529846,0.057863,0.453476,0.002038,0.896295,0.460489,0.002600,0.829605,2.496141,0.002560,0.384011,2.616990,0.004899,0.355505,
0.333135,5.885418,0.045383,0.452704,0.002365,0.893687,0.447489,0.002584,0.826390,2.508912,0.002424,0.385256,2.618792,0.004058,0.330001,
0.291489,8.679259,0.059333,0.448601,0.003217,0.891427,0.457290,0.002583,0.827077,2.483229,0.002677,0.384186,2.540902,0.002377,0.333733,
0.326255,5.889525,0.045630,0.450612,0.002008,0.891158,0.449023,0.002319,0.825665,2.508649,0.002524,0.385702,2.520205,0.002298,0.331931,
0.289030,8.366207,0.058874,0.455686,0.002771,0.894624,0.447936,0.002452,0.988041,2.492089,0.002341,0.384642,2.543496,0.002242,0.389046,
0.350156,6.104833,0.045626,0.457093,0.002097,0.894515,0.467599,0.002735,0.850533,2.492347,0.002086,0.398010,2.517728,0.003550,0.374738,
0.284798,5.884176,0.052153,0.471278,0.002529,1.060698,0.470196,0.002540,0.842140,2.500211,0.002679,0.394339,2.597582,0.010822,0.343445,
0.266545,6.683946,0.049722,0.467627,0.002190,0.913711,0.498503,0.001981,0.853518,2.516493,0.002551,0.397551,2.692286,0.008262,0.349497,
0.284965,5.760673,0.045723,0.466635,0.002127,0.910389,0.503157,0.007470,0.830156,2.513183,0.002587,0.393470,2.587023,0.005874,0.338141,
0.279380,8.273087,0.060786,0.510685,0.005363,0.911651,0.523261,0.003494,0.863868,2.515600,0.002096,0.384840,2.607266,0.002858,0.341626,
0.313883,5.872319,0.045591,0.517604,0.003606,0.927302,0.552655,0.005174,1.147928,2.475081,0.002033,0.384167,2.543579,0.002893,0.351193,
0.284417,5.901505,0.053156,0.506991,0.002975,0.897044,0.484858,0.002315,0.845117,2.538465,0.002697,0.425152,2.623064,0.005062,0.367341,
0.268776,6.765495,0.046882,0.520697,0.002643,1.378905,0.492673,0.002167,0.828238,2.515390,0.002173,0.393837,2.626812,0.004824,0.363634,
0.301460,5.804826,0.045226,0.469691,0.002775,0.914649,0.456477,0.002481,0.832714,2.551272,0.002456,0.426081,2.575422,0.003653,0.331861,
0.282833,8.192575,0.057466,0.460843,0.002051,0.911980,0.453295,0.002287,0.828709,2.505259,0.003424,0.387313,2.535112,0.002375,0.334814,
0.322301,5.893752,0.045686,0.461144,0.002966,0.894632,0.469221,0.002481,0.825202,2.472576,0.002159,0.386761,2.535271,0.002137,0.611685,
0.292570,6.948196,0.055784,0.455100,0.003039,0.889238,0.452835,0.002670,0.824754,2.581603,0.003221,0.387222,2.542791,0.002972,0.351359,
0.322256,5.797587,0.046087,0.456871,0.002558,0.900781,0.454723,0.002662,0.844705,2.524331,0.002222,0.395680,2.677744,0.010772,0.740768,
0.265307,5.725178,0.053806,0.492303,0.002464,0.975679,0.497673,0.002573,0.842439,2.520242,0.002048,0.395152,2.538940,0.007286,0.341593,
0.252613,5.809551,0.052356,0.470463,0.002141,0.933676,0.457799,0.002101,0.844958,2.498382,0.002199,0.384583,2.550272,0.003839,0.341278,
0.245822,5.702684,0.045411,0.496536,0.002651,0.915464,0.502892,0.005313,0.826693,2.515392,0.002164,0.397230,2.495319,0.002161,0.332048,
0.248458,5.808273,0.047895,0.523098,0.006480,1.107705,0.495318,0.004415,0.854857,2.544909,0.002091,0.393561,2.538832,0.003402,0.355963,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.281111,7.695054,0.056147,0.737869,0.018188,0.904892,0.517450,0.006323,0.866497,2.615972,0.004445,0.353649,2.573805,0.003831,0.313530,
0.313738,6.348525,0.045452,0.616544,0.006296,0.873918,0.521992,0.003997,0.828736,2.565961,0.003714,0.355322,2.638311,0.005331,0.312835,
0.286053,9.741739,0.059774,0.548381,0.004419,0.876681,0.495942,0.004051,0.831890,2.615448,0.004172,0.377889,2.630681,0.005895,0.323993,
0.328447,5.995528,0.045712,0.513824,0.004878,0.875369,0.491160,0.003714,0.828357,2.571947,0.005745,0.352427,2.584265,0.004464,0.315044,
0.290039,7.027655,0.049242,0.509142,0.004842,0.872722,0.490562,0.003830,0.834518,2.619129,0.004308,0.356311,2.585964,0.004157,0.314041,
0.309704,5.912976,0.045294,0.516989,0.004363,0.876682,0.522493,0.004418,0.846960,2.545187,0.003572,0.355325,2.577977,0.003937,0.314454,
0.282121,8.282116,0.057950,1.773521,0.005773,0.896779,0.515396,0.003999,0.836386,2.518283,0.003447,0.371676,2.653464,0.004559,0.313183,
0.320876,6.773667,0.046437,0.516710,0.004403,0.870048,0.505898,0.003681,0.819787,2.533103,0.003383,0.502575,2.752601,0.006922,0.323739,
0.296777,6.686493,0.047859,0.526749,0.004531,0.887660,0.503189,0.003697,0.831665,2.554574,0.003719,0.353786,2.634489,0.005136,0.313586,
0.277238,11.291280,0.064030,0.496984,0.003639,0.862324,0.498556,0.003694,0.855325,2.587728,0.004893,0.347773,2.559124,0.003866,0.316859,
0.369092,7.022947,0.046337,0.496544,0.003753,0.860781,0.511189,0.003883,0.846565,2.536076,0.004004,0.355179,2.553242,0.003737,0.314772,
0.311826,5.825141,0.046561,0.493699,0.003853,0.860305,0.521529,0.004053,0.850751,2.546364,0.003582,0.538859,2.591507,0.004115,0.314013,
0.262160,5.697668,0.054972,0.498791,0.004028,0.861579,0.520865,0.004096,0.838159,2.565884,0.003443,0.354331,2.592644,0.004234,0.334340,
0.245676,6.191535,0.051390,0.493033,0.003727,0.859735,0.513511,0.003652,0.827448,2.580275,0.003750,0.384553,2.633364,0.008320,0.335610,
0.253300,6.220369,0.047519,0.490930,0.003609,0.860088,0.496049,0.003573,0.828138,2.662076,0.005609,0.350835,2.667914,0.005490,0.316305,
0.256910,7.015480,0.048736,0.522171,0.004062,0.871284,0.494242,0.003708,0.818998,2.593681,0.003770,0.355071,2.609367,0.003805,0.328274,
0.276717,7.118788,0.053072,0.537550,0.004186,0.888721,0.492048,0.003699,0.826157,2.550193,0.003610,0.355874,2.571079,0.003715,0.315380,
0.294224,6.660206,0.048231,0.537179,0.005003,0.969691,0.505883,0.003781,0.826045,2.543448,0.003560,0.355198,2.542194,0.003936,0.309671,
0.275861,6.153876,0.047012,0.548201,0.006184,1.058349,0.490808,0.004240,0.825380,2.528108,0.004051,0.355486,2.619667,0.006648,0.338686,
0.253221,5.804104,0.046279,0.524818,0.003817,0.875566,0.493830,0.004317,0.826788,2.538093,0.003581,0.363117,2.593895,0.004672,0.306440,
0.241219,7.403013,0.058284,0.516476,0.003956,0.873488,0.523486,0.004128,0.913510,2.581436,0.004833,0.348870,2.560418,0.003886,0.313601,
0.317608,6.760116,0.045897,0.495323,0.003592,0.863345,0.564930,0.003972,0.843731,2.574752,0.003839,0.364520,2.558787,0.003440,0.314557,
0.288001,6.558428,0.043583,0.492849,0.003566,0.865035,0.524536,0.005119,0.845772,2.531067,0.003659,0.364605,2.562581,0.003507,0.314104,
0.304923,6.061616,0.047003,0.500457,0.003582,0.868224,0.510658,0.004251,0.837948,2.538885,0.003742,0.368240,2.575148,0.004310,0.317183,
0.258687,5.598798,0.054944,0.492383,0.003358,0.866706,0.500806,0.003698,0.837822,2.557163,0.004087,0.594522,2.602024,0.005013,0.305445,
0.244798,5.904045,0.050890,0.500173,0.003382,0.864719,0.502685,0.003724,0.825253,2.681907,0.005685,0.351004,2.566392,0.004227,0.327112,
0.255955,5.595370,0.045013,0.490974,0.003567,1.035276,0.496758,0.003725,0.819103,2.604816,0.005943,0.357142,2.644484,0.004667,0.318715,
0.247749,5.641916,0.051800,0.538683,0.003621,1.009174,0.491990,0.003726,0.835563,2.606686,0.004150,0.358052,2.637153,0.003967,0.311345,
0.237649,6.412607,0.047618,0.502821,0.003726,0.901773,0.493942,0.003749,0.828580,2.543499,0.003613,0.355710,2.738767,0.004007,0.329878,
0.264109,5.674946,0.045489,0.567627,0.005577,1.046179,0.507233,0.003835,0.819263,2.521627,0.003669,0.359473,2.678352,0.008344,0.327495,
0.260231,5.913455,0.052032,0.525696,0.004070,0.858693,0.492428,0.003797,0.829735,2.594816,0.005790,0.376572,2.621920,0.006010,0.305885,
0.249262,7.986304,0.055720,0.498498,0.003802,0.871947,0.555274,0.003575,0.890087,2.569345,0.003759,0.348282,2.599629,0.003889,0.325084,
0.308046,6.112502,0.045142,0.491191,0.003531,0.880115,0.526264,0.004662,0.992803,2.548907,0.003716,0.354779,2.535712,0.003751,0.314607,
0.283178,6.197973,0.049102,0.490882,0.004225,0.865111,0.557441,0.004131,0.823715,2.526883,0.003545,0.354711,2.549364,0.016262,0.437729,
0.277510,5.616546,0.044865,0.487434,0.003877,0.858363,0.517407,0.004073,0.736337,2.543467,0.004039,0.360391,2.582038,0.004108,0.336384,
0.262989,5.864265,0.054186,0.489734,0.003845,0.865470,0.511582,0.003588,0.740773,2.580431,0.004745,0.353945,2.606130,0.004864,0.305469,
0.252070,5.863630,0.047186,0.494520,0.004033,0.869281,0.500598,0.003878,0.695834,2.682226,0.006422,0.348908,2.570937,0.004057,0.314607,
0.241640,5.640680,0.045726,0.611133,0.004106,0.922009,0.487515,0.003665,0.694121,2.553112,0.005200,0.362029,2.560142,0.003464,0.315929,
0.239742,5.904126,0.046174,0.506845,0.004371,0.886688,0.486972,0.003858,0.703464,2.543721,0.003759,0.364854,2.575999,0.003415,0.314279,
0.245616,5.640021,0.045287,0.670888,0.005900,0.882642,0.488357,0.004273,0.701443,2.558540,0.003927,0.366219,2.549256,0.003994,0.319200,
0.245013,5.733781,0.048424,0.532810,0.005779,0.890033,0.488080,0.003661,0.694555,2.567210,0.003665,0.365877,2.612003,0.007024,0.311857,
0.239806,6.009529,0.047152,0.509655,0.004336,0.858266,0.487259,0.004220,0.693197,2.608200,0.006976,0.386337,2.629572,0.004533,0.305336,
0.254041,5.674090,0.045363,0.505532,0.003822,0.866606,0.485990,0.004329,0.706815,2.597657,0.004456,0.348776,2.590901,0.003651,0.315641,
0.247587,5.691657,0.050958,0.504180,0.003734,0.864643,0.542957,0.003717,0.721854,2.562667,0.003581,0.355515,2.564540,0.003518,0.314834,
0.245323,5.841164,0.047110,0.497231,0.004000,0.858595,0.493806,0.004231,0.699394,2.592240,0.003850,0.357838,2.561440,0.003774,0.663608,
0.244237,5.740235,0.042310,0.491359,0.003712,0.870981,0.547075,0.004574,0.734445,2.556672,0.004779,0.617477,2.630740,0.006486,0.316228,
0.242048,6.454167,0.045885,0.491398,0.003678,0.864939,0.508059,0.003637,0.695351,2.595929,0.008683,0.371140,2.557355,0.004718,0.313658,
0.243674,7.409297,0.047566,0.491077,0.003657,0.877197,0.502495,0.003616,0.696099,2.603395,0.005875,0.350954,2.553966,0.003579,0.313421,
0.270998,5.815293,0.045870,0.551096,0.003719,0.902762,0.499116,0.003558,0.703285,2.550258,0.004147,0.366468,2.556436,0.003706,0.313634,
0.239113,6.267675,0.046680,0.500458,0.004065,0.896623,0.499981,0.003514,0.694081,2.557314,0.003855,0.355006,2.581311,0.003550,0.319762,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
3.703443,63.354012,0.330532,2.126921,0.017371,5.603444,1.677225,0.010605,3.080569,9.955630,0.012685,1.130333,10.087053,0.007572,0.880823,
1.391435,57.534920,0.327125,1.738749,0.008600,6.000475,1.584019,0.004423,3.070077,9.881129,0.004893,1.147320,9.945689,0.003886,0.884674,
1.310351,53.407043,0.262518,1.860416,0.009934,6.277007,1.571435,0.004948,3.376786,9.870636,0.005395,1.129038,9.876111,0.004817,0.891884,
1.301737,49.052151,0.253932,1.685993,0.005049,5.587465,1.745412,0.006707,3.254071,9.946398,0.008176,1.247694,9.861098,0.008179,0.890556,
1.278920,52.336704,0.262072,1.824344,0.005963,5.784858,1.568744,0.008215,3.071117,9.849537,0.005953,1.164593,9.905919,0.019139,0.864189,
1.456400,51.605701,0.293883,1.634446,0.005204,5.569905,1.570260,0.003075,3.084564,9.885846,0.008671,1.134534,9.889942,0.005267,0.884835,
