Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,32,32,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.004119,3.063215,0.000520,
MMA CUDA,46.865418,0.014236,0.017622,True,0,0,
MMA CUDA Shared,0.084268,0.004617,0.010595,False,0.475671,0.080881,
MMA Tensor,0.086685,0.000712,0.009522,False,1.000000,0.000000,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.003354,0.031253,0.000659,0.079183,0.003212,0.026012,0.067376,0.002571,0.017445,0.078726,0.002617,0.018827,
0.003318,0.030674,0.000615,0.077290,0.003250,0.026394,0.095757,0.006409,0.014853,0.080719,0.002583,0.018165,
0.003338,0.030719,0.000651,0.077898,0.003007,0.026467,0.098420,0.004310,0.018159,0.087007,0.002651,0.017506,
0.003335,0.030944,0.000599,0.077251,0.002974,0.026710,0.097710,0.004633,0.013813,0.080500,0.002649,0.018700,
0.003320,0.030723,0.000620,0.078197,0.003049,0.026331,0.096885,0.004615,0.013485,0.084939,0.002616,0.017785,
0.003331,0.030966,0.000654,0.316901,0.003721,0.367250,0.097435,0.004581,0.014120,0.081081,0.002584,0.018192,
0.003360,0.030703,0.000597,0.405879,0.004018,0.024735,0.086249,0.002643,0.017528,0.078184,0.002597,0.017792,
0.003321,0.031047,0.000619,0.080663,0.003278,0.025949,0.068135,0.002620,0.017413,0.077937,0.002664,0.017596,
0.003340,0.030760,0.000658,0.077405,0.003302,0.025456,0.068208,0.002627,0.017614,0.078539,0.002595,0.018037,
0.003328,0.030396,0.000620,0.076165,0.003221,0.024837,0.067506,0.002645,0.017667,0.078353,0.002574,0.017708,
0.003295,0.030564,0.000645,0.077973,0.003058,0.024871,0.068474,0.002626,0.016854,0.078396,0.002584,0.017829,

Matrixes size,128,128,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.061422,0.298328,0.003341,
MMA CUDA,0.211998,0.004258,0.044731,False,0.000000,0.000000,
MMA CUDA Shared,0.102643,0.003647,0.035801,False,0.493063,0.038136,
MMA Tensor,0.245380,0.003715,0.034880,False,0.077285,0.068698,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.043418,0.134118,0.004031,0.322988,0.015074,0.044262,0.112461,0.004070,0.036216,0.278055,0.004914,0.028977,
0.011971,0.134089,0.003372,0.045435,0.002953,0.044657,0.045281,0.002213,0.035976,0.180418,0.002710,0.035102,
0.011887,0.133506,0.003389,0.045325,0.002109,0.044703,0.045247,0.002101,0.036720,0.177539,0.002259,0.035159,
0.011832,0.134844,0.003447,0.046338,0.002259,0.044077,0.045483,0.002025,0.036060,0.173233,0.002228,0.035586,
0.011825,3.058971,0.002955,0.044944,0.002212,0.044530,0.045241,0.002039,0.034891,0.172962,0.002205,0.035497,
0.015177,13.376127,0.004556,0.046324,0.002105,0.044998,0.044935,0.002102,0.035612,0.172254,0.002237,0.035719,
0.016188,0.344377,0.004117,0.045480,0.002214,0.044610,0.044637,0.002014,0.035499,0.169745,0.002236,0.035098,
0.012799,0.192547,0.004160,0.045063,0.002129,0.045099,0.045908,0.002061,0.036025,0.171368,0.002189,0.034783,
0.012588,0.172947,0.004176,0.043914,0.002022,0.044521,0.044743,0.002010,0.034958,0.168605,0.002145,0.034184,
0.012587,0.172661,0.004139,0.043893,0.002057,0.044646,0.045288,0.002162,0.035229,0.170560,0.002132,0.034764,
0.012747,0.173084,0.004134,0.043727,0.002024,0.043512,0.045146,0.002021,0.035527,0.167644,0.002175,0.035386,
0.012543,0.173196,0.004199,0.043505,0.002044,0.044353,0.044567,0.002076,0.035374,0.168063,0.002238,0.034754,
0.012577,0.173080,0.004161,0.043556,0.002008,0.047419,0.044235,0.002049,0.035339,0.171654,0.002424,0.036988,
0.012550,0.124657,0.003072,0.294003,0.002156,0.044743,0.044782,0.002120,0.036183,0.192872,0.004233,0.036459,
0.011733,0.109891,0.003150,0.253588,0.002038,0.045131,0.044803,0.001977,0.036002,0.177063,0.003996,0.035842,
0.011717,0.110367,0.003069,0.044692,0.002091,0.044713,0.045374,0.002079,0.035055,0.204543,0.003810,0.036646,
0.011722,0.110671,0.003075,0.344868,0.002082,0.046028,0.045320,0.002019,0.035871,0.178600,0.002999,0.035156,
0.011686,0.110090,0.003065,0.044521,0.002165,0.044613,0.048076,0.002071,0.035949,0.192075,0.003126,0.033813,
0.011727,0.109776,0.003059,0.043696,0.002097,0.044544,0.045202,0.001976,0.035548,0.163171,0.001525,0.034459,
0.011694,0.109735,0.003032,0.043874,0.002104,0.045988,0.045025,0.002099,0.035242,0.160903,0.001499,0.035253,
0.011673,0.110627,0.003018,0.044540,0.002066,0.046933,0.045041,0.001963,0.035449,0.159502,0.001403,0.034419,
0.011652,0.110583,0.003058,0.044578,0.002107,0.044866,0.045519,0.002023,0.034971,0.156673,0.001419,0.035826,
0.011698,0.110491,0.003008,0.045798,0.002068,0.044835,0.045656,0.001984,0.035610,0.154663,0.001404,0.034336,
0.011708,0.109461,0.003076,0.045275,0.002103,0.044370,0.044997,0.002068,0.035295,0.153479,0.001419,0.035196,
0.011758,0.110368,0.003046,0.044678,0.002038,0.044885,0.044747,0.001998,0.035645,0.154044,0.001444,0.034915,
0.011718,0.110237,0.003057,0.044584,0.002062,0.045520,0.045806,0.002077,0.036163,0.151383,0.001356,0.034588,
0.011682,0.110341,0.003000,0.044691,0.002056,0.045149,0.048274,0.001942,0.035653,0.150715,0.001399,0.035294,
0.011766,0.109851,0.003041,0.044269,0.002130,0.044386,0.045158,0.002046,0.035178,0.150814,0.001424,0.035361,
0.011711,0.110698,0.003029,0.045080,0.002264,0.045288,0.045417,0.002003,0.035862,0.150057,0.001535,0.035958,
0.011731,0.121101,0.003024,0.044166,0.002120,0.044907,0.044814,0.002087,0.036083,0.151216,0.001419,0.035659,
0.012184,0.109359,0.003038,0.045065,0.002015,0.044460,0.044406,0.002021,0.035376,0.152399,0.001384,0.036102,
0.011750,0.109831,0.002991,0.044493,0.002081,0.045118,0.044871,0.002093,0.035875,0.165879,0.001376,0.034448,
0.011676,0.110326,0.003042,0.043649,0.002092,0.045027,0.869754,0.001950,0.037010,0.160785,0.001661,0.034584,
0.011731,0.110210,0.003007,0.044857,0.002071,0.045389,0.042076,0.002055,0.035265,0.150823,0.001401,0.035193,
0.011639,0.110874,0.003015,0.043877,0.002089,0.044412,0.044017,0.002065,0.035635,0.149726,0.001344,0.034729,
0.011636,0.109629,0.003060,0.046162,0.002103,0.044311,0.043181,0.002053,0.034753,0.149040,0.001394,0.034737,
0.011695,0.113165,0.003060,0.046792,0.002092,0.045257,0.041878,0.001988,0.035257,0.494043,0.001344,0.035096,
0.011801,0.110401,0.003082,0.043921,0.002043,0.045277,0.042383,0.002046,0.034915,0.447769,0.001384,0.036327,
0.011680,0.109644,0.003033,0.044390,0.001934,0.044087,0.041848,0.001956,0.034942,0.159869,0.001455,0.035584,
0.011777,0.110405,0.003035,0.044850,0.002020,0.044965,0.042113,0.002036,0.034277,0.152421,0.001396,0.035115,
0.011717,0.109850,0.003051,0.044101,0.002037,0.044841,0.042289,0.002060,0.034317,0.152655,0.001373,0.036177,
0.011718,0.112437,0.003064,0.044848,0.002077,0.044585,0.042419,0.002040,0.034920,0.153180,0.001404,0.035013,
0.011693,0.110507,0.003003,0.043783,0.002060,0.044714,0.042047,0.002008,0.034220,0.151939,0.001420,0.034931,
0.011689,0.110110,0.003042,0.043914,0.002060,0.045226,0.041632,0.001997,0.034570,0.155216,0.001494,0.034285,
0.011690,0.110030,0.003049,0.045073,0.001977,0.044591,0.041563,0.001969,0.034637,0.149356,0.001382,0.034951,
0.011735,0.110037,0.003054,0.047439,0.002000,0.044489,0.042058,0.002028,0.035454,0.149843,0.001397,0.035706,
0.011722,0.109450,0.003017,0.044948,0.002157,0.044435,0.042509,0.001989,0.035085,0.149350,0.001354,0.035064,
0.011681,0.110875,0.003026,0.043990,0.002170,0.045129,0.043189,0.002043,0.034941,0.148218,0.001424,0.035232,
0.011664,0.110255,0.003074,0.045634,0.002163,0.045014,0.044753,0.002014,0.034186,0.148426,0.001366,0.034988,
0.011742,0.110683,0.003110,0.045244,0.002177,0.044409,0.041914,0.002022,0.034228,0.150367,0.001384,0.035534,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.012995,9.714571,0.004827,0.238076,0.006394,0.037937,0.098215,0.003689,0.036092,0.226314,0.003224,0.035012,
0.016423,0.167793,0.004616,0.100383,0.003463,0.046333,0.097230,0.003364,0.036746,0.244654,0.002871,0.035989,
0.014542,0.167604,0.004540,0.099643,0.003484,0.044713,0.097722,0.003353,0.036310,0.220457,0.002747,0.035704,
0.014564,0.167073,0.004694,0.097537,0.003397,0.045165,0.099406,0.003240,0.036282,0.216074,0.002657,0.035501,
0.014558,0.167319,0.004571,0.097637,0.003425,0.046035,0.097327,0.003182,0.036910,0.226015,0.002588,0.036053,
0.014588,0.165038,0.003553,0.097215,0.003335,0.045201,0.096576,0.002702,0.035870,0.885334,0.004703,0.242208,
0.012476,0.119536,0.003531,0.097922,0.003342,0.045781,0.089332,0.002713,0.035472,0.330375,0.003121,0.035274,
0.012492,0.119864,0.003551,0.097137,0.003237,0.046220,0.087460,0.002658,0.035995,0.222357,0.003091,0.036699,
0.012465,0.119347,0.003569,0.097468,0.003353,0.044547,0.104520,0.003088,0.041383,0.221292,0.002956,0.035182,
0.012396,0.119408,0.003518,0.097454,0.003350,0.046182,0.090224,0.002883,0.036095,0.212307,0.002828,0.035760,
0.012493,0.119766,0.003572,0.100755,0.003318,0.044744,0.087482,0.002658,0.035699,0.218438,0.002767,0.035738,
0.012488,0.119590,0.003605,0.097096,0.003161,0.045971,0.088326,0.002655,0.035045,0.234249,0.003035,0.034661,
0.012443,0.119216,0.003570,0.096712,0.003382,0.045205,0.090239,0.002665,0.035434,0.204816,0.002729,0.035692,
0.012435,0.121994,0.003302,0.097113,0.003296,0.044914,0.087696,0.002696,0.034984,0.204884,0.002832,0.035656,
0.012059,0.111913,0.003351,0.096955,0.003509,0.045735,0.087704,0.002663,0.035783,0.204554,0.002681,0.034664,
0.012139,0.109687,0.003290,0.096660,0.003555,0.042078,0.088897,0.006229,0.029702,0.204949,0.002727,0.035208,
0.012036,0.110428,0.003263,0.097508,0.003465,0.045377,0.114255,0.004242,0.029332,0.203387,0.002690,0.035159,
0.012029,0.110123,0.003354,0.098246,0.003442,0.045018,0.117906,0.004703,0.031057,0.202475,0.002697,0.034908,
0.012018,0.109759,0.003356,0.098692,0.003318,0.044859,0.115028,0.004650,0.030086,0.203242,0.002674,0.035896,
0.011978,0.110066,0.003310,0.098053,0.003484,0.045173,0.108129,0.003411,0.036043,0.201516,0.002668,0.034015,
0.012001,0.110359,0.003326,0.096247,0.003340,0.045561,0.091381,0.002814,0.036402,0.211455,0.002685,0.034538,
0.012056,0.195440,0.003150,0.097282,0.003337,0.045684,0.478254,0.003416,0.035506,0.201439,0.002678,0.034880,
0.012068,0.109767,0.003306,0.099709,0.003414,0.044999,0.092767,0.002830,0.035461,0.201839,0.002661,0.034632,
0.012072,0.109956,0.003317,0.097864,0.003310,0.045730,0.089287,0.002828,0.035941,0.203134,0.002646,0.034742,
0.012065,0.110159,0.003327,0.096520,0.003430,0.045576,0.090020,0.002800,0.036026,0.200923,0.002680,0.034668,
0.012094,0.109526,0.003280,0.097026,0.003319,0.045740,0.089436,0.002677,0.035388,0.213926,0.002837,0.035328,
0.012026,0.109904,0.003316,0.098193,0.003342,0.044377,0.088366,0.002877,0.034312,0.202823,0.002574,0.036412,
0.012034,0.110085,0.003316,0.097503,0.003283,0.045827,0.088896,0.002702,0.035959,0.202160,0.002681,0.036314,
0.011981,0.110283,0.003298,0.096562,0.003380,0.044822,0.089412,0.002689,0.035824,0.206042,0.002708,0.036195,
0.012085,0.109745,0.003311,0.096334,0.003155,0.045533,0.093834,0.002848,0.035999,0.202023,0.002667,0.035377,
0.012056,0.109406,0.003293,0.097581,0.003324,0.046365,0.088260,0.002641,0.035036,0.226752,0.004305,0.034494,
0.012077,0.109883,0.003335,0.099167,0.003295,0.046001,0.087817,0.002715,0.035574,0.207774,0.003053,0.036789,
0.012053,0.110110,0.003340,0.120067,0.003700,0.045947,0.089427,0.002720,0.035026,0.205726,0.002745,0.035384,
0.012054,0.109802,0.003375,0.098910,0.003431,0.046327,0.090014,0.002664,0.035843,0.204679,0.003542,0.036662,
0.012026,0.110548,0.003321,0.098113,0.003337,0.045223,0.091658,0.002643,0.037379,0.225901,0.003329,0.035185,
0.012074,0.110400,0.003337,0.098014,0.003235,0.046308,0.090781,0.002680,0.036611,0.209900,0.002788,0.036286,
0.012038,0.109696,0.003268,0.096408,0.003223,0.045836,0.090627,0.002668,0.036632,0.217959,0.003073,0.036016,
0.012048,0.109684,0.003306,0.097882,0.003346,0.046682,0.089171,0.002656,0.036168,0.225823,0.002809,0.040036,
0.012011,0.109895,0.003295,0.097640,0.003366,0.044388,0.088555,0.002663,0.037141,0.210495,0.008712,0.034375,
0.012084,0.110069,0.003321,0.096814,0.003227,0.045205,0.112027,0.002916,0.036475,0.235419,0.002927,0.043167,
0.012026,0.110040,0.003300,0.097859,0.003237,0.046114,0.093933,0.002860,0.035898,0.231997,0.002592,0.035967,
0.012032,0.110617,0.003324,0.096421,0.003240,0.045483,0.092881,0.002858,0.035644,0.215302,0.002646,0.035913,
0.012015,0.110496,0.003317,0.096442,0.003328,0.044922,0.089729,0.002815,0.036294,0.217209,0.002709,0.037826,
0.012055,0.110272,0.003267,0.097161,0.003238,0.044382,0.089976,0.002759,0.035063,0.214636,0.002663,0.037389,
0.012087,0.109581,0.003314,0.097700,0.003281,0.045133,0.088032,0.002737,0.036484,0.210086,0.002575,0.035652,
0.012013,0.111517,0.003314,0.097677,0.003426,0.046149,0.088642,0.002715,0.045207,0.207788,0.002548,0.034815,
0.012186,0.109816,0.003300,0.097107,0.003324,0.045565,0.089818,0.002707,0.036976,0.210532,0.002614,0.035549,
0.012075,0.109545,0.003329,0.096901,0.003305,0.045091,0.089819,0.002944,0.035587,0.206732,0.002922,0.036919,
0.012051,0.109811,0.003292,0.096071,0.003317,0.046297,0.088413,0.002647,0.043367,0.205357,0.002674,0.035151,
0.012049,0.109426,0.003297,0.096180,0.003260,0.045479,0.089341,0.002697,0.036221,0.204144,0.002686,0.035769,

Matrixes size,256,256,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.310275,2.685461,0.019800,
MMA CUDA,0.286042,0.011239,0.240583,False,0.000000,0.000000,
MMA CUDA Shared,0.220676,0.005717,0.149261,False,0.495954,0.026528,
MMA Tensor,0.834438,0.004358,0.091599,False,0.059565,0.049230,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.114390,1.239007,0.022350,0.307104,0.015568,0.245791,0.395905,0.010798,0.263454,0.791406,0.004806,0.091801,
0.049294,0.874247,0.016022,0.126702,0.003027,0.159633,0.132410,0.002351,0.438985,0.674294,0.002443,0.088773,
0.048063,0.839281,0.015885,0.127105,0.003003,0.158375,0.132442,0.002182,0.331012,0.646672,0.001725,0.441507,
0.048029,0.875022,0.015870,0.126024,0.002843,0.158653,0.133241,0.001679,0.225299,0.657543,0.001907,0.179743,
0.048113,0.842091,0.015786,0.126011,0.002786,0.158084,0.124733,0.001960,0.139168,0.639096,0.001662,0.202772,
0.047927,0.842683,0.015871,0.137814,0.002873,0.158991,0.124549,0.002024,0.138129,0.648728,0.001824,0.088878,
0.048034,0.839482,0.015823,0.127444,0.002845,0.157970,0.124021,0.001595,0.138791,0.617487,0.001701,0.088132,
0.048020,0.839192,0.015775,0.126339,0.002633,0.158941,0.128474,0.001613,0.152071,0.616617,0.001625,0.088707,
0.047924,5.702773,0.021669,0.127172,0.002712,0.159120,0.125283,0.001784,0.138768,0.617276,0.001605,0.088305,
0.079460,2.368892,0.017877,0.127128,0.002764,0.158103,0.123299,0.001654,0.137591,0.613422,0.001616,0.088578,
0.057768,2.441887,0.015688,0.127514,0.002668,0.156907,0.129238,0.001610,0.137986,0.653203,0.001793,0.087771,
0.053716,1.011199,0.015887,0.125483,0.002572,0.159181,0.126113,0.001608,0.138044,0.616578,0.001602,0.088075,
0.048053,1.029911,0.016127,0.130696,0.002567,0.160343,0.123764,0.001581,0.138970,0.629207,0.001830,0.088265,
0.048248,0.846975,0.015836,0.132241,0.002643,0.161569,0.137527,0.001568,0.138698,0.642238,0.001616,0.089751,
0.047954,0.838902,0.015692,0.130397,0.002671,0.158550,0.127456,0.001559,0.137880,0.649376,0.002034,0.090533,
0.048215,0.838065,0.015762,0.125107,0.002660,0.158062,0.122321,0.001632,0.138521,0.629298,0.001779,0.093739,
0.048013,0.838456,0.015824,0.125238,0.002739,0.157206,0.125065,0.001656,0.137483,0.680148,0.001831,0.088505,
0.047995,0.897287,0.015770,0.124787,0.002525,0.156838,0.123152,0.001631,0.138250,0.617315,0.001578,0.088751,
0.048031,0.838839,0.015827,0.125546,0.002643,0.157543,0.133804,0.001640,0.138822,0.618914,0.001575,0.087481,
0.047968,0.838858,0.015792,0.126013,0.002616,0.158512,0.133030,0.001708,0.138382,0.613722,0.001591,0.087662,
0.047981,1.032347,0.015747,0.125432,0.002741,0.157662,0.124226,0.001665,0.137861,0.618172,0.001631,0.087602,
0.048031,1.849263,0.015914,0.124989,0.002700,0.157948,0.133739,0.001643,0.137830,0.700739,0.002695,0.088370,
0.048184,0.878306,0.018088,0.126023,0.002596,0.158731,0.124617,0.001633,0.138242,0.630098,0.001701,0.273152,
0.052226,0.894006,0.015818,0.125345,0.002584,0.160023,0.123451,0.001677,0.138318,0.627699,0.001623,0.166663,
0.047908,0.844247,0.015733,0.129301,0.002677,0.158572,0.124587,0.001656,0.138268,0.658000,0.001751,0.324048,
0.047927,0.839004,0.015807,0.139473,0.005032,0.159731,0.124542,0.001616,0.137592,0.631685,0.001802,0.207566,
0.048035,0.838769,0.015883,0.127744,0.003335,0.157868,0.123939,0.001671,0.138893,0.658881,0.001814,0.174655,
0.047943,0.838199,0.015760,0.124969,0.002505,0.157877,0.135229,0.001623,0.137688,0.618397,0.001619,0.089033,
0.048044,0.838633,0.015859,0.125293,0.002541,0.157957,0.124304,0.001606,0.156508,0.621710,0.001673,0.087619,
0.047992,3.326816,0.019563,0.123918,0.002649,0.157801,0.145505,0.001618,0.144699,0.621859,0.001682,0.088749,
0.071436,1.222289,0.019330,0.125924,0.002731,0.158195,0.135974,0.001692,0.140582,0.618125,0.001661,0.087188,
0.054786,1.009043,0.014965,0.125446,0.002575,0.157433,0.129002,0.001669,0.139253,0.654141,0.001849,0.087951,
0.047858,0.838165,0.015758,0.127081,0.002740,0.157770,0.129413,0.001627,0.139304,0.628647,0.001667,0.087997,
0.048006,0.838425,0.015856,0.125368,0.002569,0.157868,0.128926,0.002068,0.142742,0.633840,0.001624,0.087279,
0.048022,1.592284,0.015880,0.125099,0.002818,0.156887,0.133527,0.001621,0.143451,0.626522,0.001635,0.087675,
0.048774,0.877166,0.017172,0.125729,0.002603,0.157215,0.133120,0.001621,0.140510,0.626447,0.001637,0.089268,
0.050744,0.923108,0.015741,0.124559,0.002707,0.157270,0.127597,0.001610,0.139133,0.628525,0.002026,0.091305,
0.047881,0.838233,0.015772,0.126690,0.003096,0.159414,0.128739,0.002014,0.166783,0.905416,0.005300,0.090484,
0.052298,0.919554,0.015836,0.136315,0.005220,0.161036,0.137858,0.001924,0.147234,0.628160,0.001837,0.088186,
0.047976,0.838183,0.015864,0.132925,0.004847,0.157468,0.141905,0.002062,0.143370,0.623604,0.001816,0.087222,
0.047907,0.838332,0.015789,0.134798,0.004539,0.158738,0.131119,0.001670,0.146939,0.615715,0.001601,0.086762,
0.048053,2.961890,0.016004,0.135737,0.005182,0.157913,0.137049,0.001829,0.140068,0.630219,0.001635,0.089068,
0.055771,1.268964,0.016671,0.133200,0.005532,0.158628,0.129601,0.001664,0.140868,0.661723,0.002284,0.087948,
0.050151,0.885501,0.015909,0.133613,0.004353,0.159334,0.136246,0.002049,0.138571,0.626956,0.001712,0.088158,
0.048105,0.838488,0.015953,0.136072,0.004812,0.158604,0.125934,0.001609,0.137870,0.635917,0.001661,0.087429,
0.048026,0.838799,0.015810,0.132901,0.004793,0.159958,0.124868,0.001630,0.137682,0.621702,0.001610,0.087598,
0.048064,0.838553,0.015786,0.135144,0.004447,0.160461,0.124243,0.001623,0.137353,0.628755,0.001589,0.348247,
0.047959,0.838256,0.015747,0.146904,0.004947,0.158942,0.124469,0.001623,0.137647,0.671164,0.002026,0.181383,
0.047989,1.136356,0.015853,0.135169,0.004372,0.157837,0.124623,0.001678,0.138262,0.628220,0.001674,0.171358,
0.048042,1.062695,0.015838,0.133055,0.004546,0.159387,0.125517,0.001653,0.138203,0.614927,0.001654,0.087397,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.045850,1.001943,0.015943,0.304281,0.013985,0.245124,0.182246,0.003954,0.141333,0.717622,0.003406,0.089257,
0.048585,0.844713,0.015859,0.191707,0.004705,0.162019,0.180524,0.003247,0.138174,0.717180,0.003084,0.103245,
0.048496,0.839682,0.015814,0.185798,0.004437,0.157959,0.196488,0.003244,0.138312,0.678414,0.003037,0.089101,
0.048445,0.838757,0.015724,0.185579,0.004032,0.160763,0.180868,0.003020,0.140145,0.672346,0.002933,0.089054,
0.048801,0.841921,0.015858,0.184730,0.004067,0.160485,0.181790,0.003061,0.140009,0.708992,0.003362,0.092473,
0.048561,1.641662,0.013976,0.183575,0.004199,0.161330,0.181159,0.003008,0.140093,0.679357,0.002847,0.089247,
0.050154,1.148772,0.017561,0.369029,0.008563,0.296561,0.180363,0.003284,0.140210,0.680345,0.002984,0.088603,
0.052550,0.873065,0.015923,0.236389,0.005987,0.242658,0.182149,0.003021,0.139315,0.672722,0.002812,0.089507,
0.048617,0.851451,0.015738,0.190772,0.004446,0.161833,0.180743,0.003024,0.139780,0.658038,0.002810,0.088371,
0.048506,0.843984,0.015801,0.184900,0.003935,0.159008,0.181042,0.003039,0.138526,0.659307,0.002950,0.089187,
0.048495,0.838804,0.015807,0.183864,0.003750,0.160811,0.181174,0.003203,0.140492,0.681022,0.002883,0.089383,
0.048482,0.838886,0.015791,0.183411,0.003739,0.181821,0.181150,0.002982,0.138314,0.681612,0.003010,0.089153,
0.048436,0.838805,0.015875,0.184291,0.004222,0.160989,0.182002,0.003077,0.139914,0.662689,0.002820,0.092024,
0.048447,1.087091,0.015745,0.182726,0.003839,0.157992,0.187830,0.003106,0.139711,0.661333,0.002802,0.280329,
0.048501,1.011420,0.015590,0.183813,0.003903,0.161646,0.185947,0.003034,0.140341,0.726917,0.003570,0.353762,
0.048438,0.838495,0.015827,0.183764,0.004427,0.157932,0.180802,0.003000,0.138315,0.669039,0.003225,0.173066,
0.048544,0.838394,0.015802,0.183947,0.004027,0.160520,0.193887,0.003425,0.142912,0.665290,0.003068,0.090080,
0.048509,0.841192,0.015832,0.183308,0.003978,0.158426,0.190557,0.003517,0.146849,0.669837,0.002935,0.088532,
0.048463,36.233555,0.019688,0.182587,0.003991,0.161731,0.186397,0.003072,0.140778,0.679728,0.002979,0.088827,
0.080599,7.753262,0.018349,0.184021,0.003828,0.157982,0.181685,0.002976,0.140196,0.676873,0.002917,0.090298,
0.068234,0.912077,0.015792,0.184771,0.004165,0.160542,0.181418,0.003019,0.139994,0.676198,0.002925,0.095506,
0.049130,1.221087,0.014611,0.184422,0.003792,0.158173,0.181858,0.002925,0.140201,0.698911,0.004879,0.166460,
0.049609,0.930290,0.015740,0.183918,0.003939,0.161742,0.181167,0.002986,0.140165,0.672487,0.003419,0.089306,
0.048482,0.841491,0.015865,0.184371,0.004089,0.159685,0.182341,0.002964,0.143738,0.727885,0.004820,0.095244,
0.048512,0.838533,0.015905,0.184182,0.003898,0.160533,0.187744,0.003018,0.139774,0.687444,0.003806,0.089044,
0.048536,0.838600,0.015748,0.188463,0.005281,0.160089,0.179740,0.002944,0.139381,0.684697,0.003344,0.089379,
0.048427,0.838439,0.015637,0.188428,0.004384,0.162681,0.181351,0.002940,0.140093,0.684354,0.003278,0.088369,
0.048508,9.215945,0.017260,0.183526,0.003951,0.159277,0.181158,0.002932,0.138272,0.690896,0.003091,0.088919,
0.074140,3.723179,0.020004,0.183544,0.003724,0.160576,0.180393,0.002989,0.140887,0.671558,0.002985,0.089155,
0.069066,1.104149,0.019133,0.184565,0.003864,0.159437,0.180767,0.002962,0.137649,0.664050,0.003032,0.089446,
0.059024,0.988105,0.015890,0.184191,0.003785,0.160728,0.181660,0.003046,0.140220,0.691527,0.003137,0.088581,
0.048552,0.845678,0.015734,0.184386,0.003762,0.155158,0.180797,0.002998,0.138090,0.672822,0.003067,0.089788,
0.048519,0.842714,0.015547,0.182462,0.003291,0.157461,0.181006,0.002974,0.139513,0.682404,0.002996,0.088236,
0.048629,0.838944,0.015821,0.194921,0.003446,0.161492,0.182003,0.003015,0.139767,0.677256,0.003786,0.406199,
0.048604,0.874250,0.015784,0.189007,0.003103,0.160386,0.181378,0.003050,0.140464,0.695760,0.003271,0.360589,
0.048459,0.838673,0.015758,0.180880,0.003324,0.155870,0.191476,0.003115,0.139035,0.701680,0.003055,0.092522,
0.048412,9.204383,0.018520,0.181258,0.003018,0.157656,0.181367,0.003045,0.140256,0.706321,0.002982,0.088592,
0.068460,1.253834,0.021002,0.181025,0.002964,0.157214,0.180845,0.003013,0.148939,0.666345,0.002933,0.089087,
0.063526,0.936301,0.015876,0.181309,0.002979,0.162100,0.204212,0.004860,0.276686,0.665479,0.002919,0.088113,
0.048565,0.838808,0.015838,0.182069,0.002967,0.156137,0.185810,0.003798,0.704637,0.699642,0.003142,0.089957,
0.048428,0.840338,0.015961,0.181684,0.002928,0.158118,0.181618,0.003437,0.143299,0.670557,0.003037,0.088965,
0.048475,0.838763,0.015744,0.180788,0.002989,0.153413,0.181404,0.003008,0.137820,0.675766,0.003055,0.089685,
0.048409,0.841592,0.015798,0.180754,0.002942,0.159169,0.180925,0.002957,0.141502,0.663857,0.002990,0.089659,
0.048861,0.909095,0.015543,0.180205,0.002966,0.154308,0.199212,0.003388,0.139569,0.764431,0.004548,0.089738,
